,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
4356,K04500.02,2,3.0,44.9851885,2.09,433.0,89.41,0.664,617.8,4.164,64.4,0.023975,5295.0,0.8,0.825,-0.1,4.548,45.40543,15.85,21.884033203125,7001.52734375,1019860.7300370065,1022233.1300678453,5044.3650082236845,1.047508150908244,-4.029652163499579,8.476929016937413e+19,4.415971755981445
4358,K04503.01,2,1.0,5.89089509,1.54,985.0,89.12,0.282,267.7,2.402,18.28,0.015019,5869.0,0.942,1.054,0.07,4.513,48.37347,15.683,35.979736328125,7307.4833984375,326749.3868112664,327980.14912623353,2801.6766909950657,1.0745341614906831,-3.8612800967955585,4.3306928235463016e+20,4.975537300109863
4359,K04504.01,2,2.0,4.13029832,1.44,995.0,89.82,0.041,325.3,2.461,13.03,0.016301,5490.0,0.81,0.864,-0.16,4.557,41.91283,15.956,70.383056640625,5881.83349609375,435526.2285053454,437215.6207339638,3966.7791632401318,1.070654733867169,-3.731641429226255,4.962509547095446e+20,21.883005142211914
4364,K04575.01,2,1.0,201.325036,1.98,410.0,89.61,0.597,125.4,14.4,87.1,0.01067,6120.0,1.699,1.306,0.16,4.093,46.753021,13.174,46.17578125,89104.7734375,89104.7890625,89111.591796875,13.69140625,0.9916317991631799,0.39320506781945586,63636.15625,10.36118221282959
4365,K04643.01,2,1.0,5.59346375,1.43,1008.0,89.83,0.079,236.5,1.668,25.9,0.014042,5874.0,0.933,1.001,-0.06,4.498,49.714031,15.308,79.18798828125,10368.302734375,10373.65234375,10387.55078125,42.21728515625,0.7604726100966702,-0.19078417153453248,1770945.625,29.339305877685547
4366,K04644.01,2,1.0,3.44928111,1.23,966.0,88.08,0.534,237.0,1.424,15.98,0.01441,5119.0,0.781,0.879,0.14,4.591,37.206841,15.144,123.41650390625,12608.4638671875,12603.984375,12657.79150390625,99.20703125,1.165125495376486,0.2348039102011437,29031800.0,61.543331146240234
4368,K04647.01,2,2.0,37.9043889,1.97,693.0,88.78,0.473,98.2,11.638,22.19,0.009164,5303.0,1.964,1.042,-0.04,3.87,46.885109,13.726,45.3984375,49269.65234375,49269.05859375,49275.494140625,12.234375,1.0946291560102301,0.3988786484113623,37365.796875,9.601499557495117
4370,K03196.02,2,2.0,6.88297756,0.77,1141.0,87.78,0.707,30.4,2.065,18.23,0.005405,6117.0,1.298,1.079,-0.04,4.244,45.339111,11.525,740.40625,369558.5625,369557.40625,369586.1015625,60.6640625,1.0606060606060606,13.689753453147368,7637518848.0,73.85272216796875
4371,K04713.01,2,1.0,8.7963166,1.36,882.0,75.14,0.979,96.5,4.696,3.82,0.012479,5780.0,1.0,1.0,0.0,4.438,40.421974,13.641,278.109375,39295.8046875,39294.5625,39310.6796875,29.888671875,1.10397946084724,5.325390966613884,37866572.0,24.305999755859375
4372,K04714.01,2,1.0,2.049602348,1.08,1203.0,88.16,0.435,186.1,1.061,13.52,0.012687,5356.0,0.78,0.872,-0.12,4.589,51.562538,15.277,37.689453125,10849.3134765625,10849.1533203125,10854.19384765625,9.96337890625,1.04875,0.45154217988368445,15927.392578125,7.545289039611816
4373,K04715.01,2,1.0,53.285584,1.44,537.0,88.98,0.754,158.6,6.492,42.4,0.012512,6015.0,1.057,0.806,-0.68,4.297,41.695728,13.98,143.03125,35298.93359375,301079.80582853616,303001.1708470395,4353.316534745066,1.1468842729970326,-3.670219364225442,5.084366449778339e+20,9.306561470031738
4374,K04716.01,2,2.0,5.8943338,0.61,1092.0,89.99,0.003,28.9,3.475,13.033,0.00489,5929.0,1.145,1.087,0.16,4.357,49.021938,12.322,72.8515625,166373.1875,166373.1875,166380.8828125,16.1484375,1.0,0.8636019997290884,332916.28125,13.933485984802246
4375,K04504.02,2,2.0,8.119343,1.5,794.0,89.9,0.032,350.4,3.558,17.73,0.016902,5490.0,0.81,0.864,-0.16,4.557,41.91283,15.956,70.383056640625,5881.83349609375,1051687.2364925987,1054023.9938322369,5242.777071340461,1.070654733867169,-3.5285420804247054,8.073502375178863e+19,21.883005142211914
4377,K04505.01,2,1.0,18.0071438,1.05,799.0,89.82,0.081,80.8,5.401,25.61,0.008254,6173.0,1.167,1.023,-0.16,4.314,44.545689,13.615,53.119140625,53640.921875,53640.5859375,53648.806640625,16.30078125,1.0436408977556109,0.2215579559642911,69810.65625,11.96077823638916
4380,K04508.01,2,1.0,2.49915311,1.02,983.0,85.29,0.666,179.2,1.803,8.11,0.012944,4705.0,0.72,0.707,-0.04,4.572,40.65144,15.352,56.85693359375,10859.3359375,10859.3291015625,10868.12841796875,17.51171875,1.0012210012210012,0.08377745822230707,63973.96875,11.852635383605957
4381,K04577.01,2,2.0,105.997107,1.83,373.0,89.77,0.667,430.8,3.751,166.6,0.020118,6068.0,0.831,0.931,-0.5,4.565,47.830399,14.894,44.40380859375,15199.2421875,15199.5263671875,15203.638671875,8.5654296875,0.9147196261682243,0.4198606621353287,17549.34765625,6.706950664520264
4383,K04580.01,2,1.0,6.30432354,1.23,1510.0,87.38,0.665,40.0,2.508,14.52,0.00614,6728.0,1.836,1.192,-0.46,3.987,44.727982,13.01,74.4453125,107006.1015625,107005.78125,107012.361328125,13.166015625,1.1061946902654867,2.3893300860877518,412349.875,11.219922065734863
4385,K04649.01,2,1.0,3.38419892,1.2,1074.0,89.42,0.176,228.2,1.485,17.39,0.013798,5613.0,0.795,0.888,-0.26,4.581,39.899639,15.446,42.1875,9299.255859375,9302.419921875,9311.865234375,23.10888671875,0.7491995731056563,-0.49288861002708284,134423.3125,15.639227867126465
4387,K04651.01,2,1.0,1.19260017,0.77,1726.0,89.86,0.015,58.0,1.502,6.14,0.006921,5600.0,1.013,0.837,-0.18,4.349,42.164349,13.818,176.935546875,41767.390625,41763.38671875,41822.62890625,112.79296875,1.090561224489796,0.13905039210113748,119360568.0,84.8502426147461
4389,K04717.01,2,1.0,216.456055,3.61,320.0,89.99,0.033,1002.8,11.067,153.6,0.028585,5645.0,1.155,0.969,0.14,4.299,40.018021,15.58,38.800048828125,7928.80126953125,7928.51171875,7933.2060546875,8.97265625,1.0590452261306533,0.39179857404955626,12069.490234375,6.914255142211914
4392,K04509.01,2,1.0,12.003678,0.97,503.0,89.87,0.076,281.7,2.799,33.16,0.014942,4328.0,0.594,0.58,-0.42,4.654,49.187859,15.675,27.001953125,7977.68408203125,7977.52197265625,7982.024658203125,8.846435546875,1.0309789343246591,0.2843600952754098,4901.5234375,6.190038204193115
4396,K04581.01,2,1.0,6.0059966,0.73,1130.0,89.48,0.135,39.2,3.096,14.78,0.005742,6103.0,1.16,1.05,-0.04,4.331,37.801891,13.549,68.533203125,54063.921875,54064.001953125,54072.375,16.6220703125,0.9833333333333333,0.717117687970145,265082.34375,12.950870513916016
4397,K04582.01,2,1.0,4.22426989,0.35,1069.0,82.43,0.716,13.6,4.22,5.44,0.003623,5735.0,0.883,0.903,-0.2,4.501,43.60009,11.756,79.234375,295710.34375,295710.453125,295722.28125,24.015625,0.975103734439834,0.31446907057378465,704948.6875,19.689350128173828
4398,K03168.01,2,1.0,56.3479517,1.06,586.0,88.62,0.768,43.6,8.789,31.9,0.006599,5843.0,1.471,0.963,-0.2,4.086,39.538181,10.455,127.90625,915249.1875,915251.03125,915282.046875,65.921875,0.9271255060728745,-0.07494030693345326,15147699.0,48.22041702270508
4400,K04653.01,2,1.0,19.9778599,1.07,773.0,89.61,0.172,83.4,5.96,25.45,0.008414,6392.0,1.162,1.232,0.07,4.399,48.893051,13.52,76.373046875,55073.83984375,55073.32421875,55078.4619140625,9.7041015625,1.087719298245614,4.337871360120093,439571.3125,9.292777061462402
4401,K04655.01,2,1.0,17.543847,1.15,658.0,88.23,0.579,196.3,5.948,18.76,0.013357,5957.0,0.791,0.865,-0.6,4.579,37.899479,15.388,94.86328125,9491.44921875,9490.982421875,9495.13134765625,7.6533203125,1.1230569948186528,8.29150729275666,545650.3125,7.278657913208008
4402,K04656.01,2,1.0,3.8183717,1.39,1683.0,80.73,0.878,50.8,2.687,5.45,0.007521,6738.0,1.692,1.351,-0.18,4.109,43.972599,13.821,45.19921875,56266.9140625,56265.9296875,56276.78515625,20.412109375,1.1066838046272494,0.2712500624633765,155208.859375,15.334403991699219
4406,K04730.01,2,1.0,9.07829171,3.69,984.0,89.89,0.164,530.9,0.783,89.3,0.020947,5086.0,1.611,0.951,0.3,4.002,44.907509,14.383,350.5625,26167.4375,231796.8759971217,233459.9082082648,3396.8537983141446,0.9981592268752876,-4.09806041672741,4.334559039668823e+20,123.3385009765625
4412,K07693.01,2,1.0,6.41097179,1.4,886.0,89.2,0.261,233.5,2.582,18.6,0.013772,5383.0,0.933,0.972,0.4,4.486,39.405762,15.631,86.851806640625,8155.72900390625,510181.2106085526,513976.6833881579,6143.114391447369,1.0893536121673004,-3.6981737884380035,3.3770443183323607e+19,6.278349876403809
4414,K04586.01,2,1.0,75.2116373,2.83,516.0,89.98,0.058,362.6,3.203,182.2,0.017266,5818.0,1.5,1.2,0.28,4.165,49.43462,14.39,30.994140625,23271.55078125,23271.228515625,23275.8740234375,8.74609375,1.086624203821656,0.30955564792727897,7405.51513671875,6.544741630554199
4415,K04587.01,2,1.0,6.36283414,1.12,956.0,89.38,0.141,159.4,3.752,12.99,0.011578,5955.0,0.883,0.972,-0.24,4.534,40.958931,15.567,17.6865234375,8375.001953125,8374.9013671875,8377.84326171875,5.87060546875,1.0436408977556109,0.21766475927635223,1420.8255615234375,4.552565097808838
4416,K04588.01,2,1.0,7.53737498,0.93,1210.0,89.1,0.225,41.1,3.966,14.25,0.005934,6483.0,1.436,1.212,-0.16,4.206,45.038044,12.912,125.9765625,88736.625,88735.6796875,88743.5234375,14.638671875,1.0969162995594715,6.425082926626687,4575023.5,14.832356452941895
4419,K04657.01,2,2.0,7.57600886,0.54,778.0,89.08,0.267,49.0,3.361,16.72,0.00635,5361.0,0.774,0.848,-0.16,4.588,41.997589,13.241,56.96484375,72632.34375,72632.53125,72637.736328125,11.611328125,0.9669421487603306,1.3668786312937045,132122.96875,9.825337409973145
4426,K04451.01,2,1.0,8.8303681,1.32,676.0,86.87,0.746,296.2,3.426,13.64,0.017124,5051.0,0.706,0.786,-0.24,4.628,47.105679,15.945,29.260986328125,5362.9580078125,5362.76123046875,5365.88916015625,6.2275390625,1.0720606826801518,0.9666944209549339,5941.53125,5.137104511260986
4427,K04452.01,2,1.0,12.85755895,1.23,860.0,88.17,0.55,106.5,4.831,17.24,0.009747,5860.0,1.156,0.922,-0.2,4.276,39.519058,13.821,31.8125,38885.1484375,38884.61328125,38890.80859375,11.5,1.1053984575835476,0.27087872541784275,18175.8125,8.688815116882324
4429,K07685.02,2,2.0,33.502923,1.08,645.0,86.97,0.756,70.9,11.947,14.31,0.008374,5999.0,1.177,0.926,-0.32,4.263,39.277531,13.219,43.8046875,72772.9140625,72773.44921875,72779.86328125,13.84765625,0.896414342629482,-0.09148736269618374,67410.421875,11.521346092224121
4430,K04519.01,2,1.0,148.568877,5.97,555.0,89.95,0.243,404.4,4.399,255.0,0.018329,5814.0,2.985,1.556,0.34,3.68,46.978519,14.744,20.3310546875,19599.751953125,19599.779296875,19603.32421875,7.3740234375,0.9866666666666667,0.14896111366973305,3406.22705078125,5.674901962280273
4431,K04520.01,2,1.0,9.3335486,1.69,1082.0,84.5,0.725,71.2,6.643,7.56,0.008311,5354.0,1.863,1.071,0.14,3.927,45.324509,14.276,25.927734375,28533.974609375,28533.814453125,28538.40234375,8.92578125,1.0234567901234568,0.19720538358438428,7345.90478515625,6.851174831390381
4433,K04590.01,2,1.0,9.54060855,1.75,735.0,89.96,0.031,462.0,1.869,39.73,0.019272,5271.0,0.831,0.839,0.0,4.522,50.815559,15.836,21.912353515625,6394.86962890625,837943.4687088815,840480.7568462171,5557.202554481908,0.98900595510765,-3.4716515069933838,1.548064157463109e+20,5.697546005249023
4435,K04591.01,2,1.0,1.80926734,0.89,1444.0,85.81,0.385,98.0,2.469,5.26,0.009177,5897.0,0.891,0.983,-0.16,4.531,40.51479,15.186,89.83251953125,11932.50390625,11932.19921875,11936.21337890625,7.7763671875,1.0852417302798982,7.035361927716898,412835.5,7.171928405761719
4438,K00750.02,2,4.0,5.04413987,1.18,862.0,87.52,0.727,172.0,1.623,16.78,0.012998,4954.0,0.828,0.791,0.18,4.5,47.92918,15.377,56.884765625,10463.986328125,10458.6416015625,10476.0478515625,32.2705078125,1.4795763993948563,0.7314376085659372,1069154.875,25.567733764648438
4441,K07676.01,2,1.0,5.3694084,0.62,974.0,81.82,0.837,40.0,3.949,5.88,0.006556,5753.0,0.869,0.951,-0.12,4.538,39.045361,13.786,54.927734375,40185.3125,40185.19921875,40193.26953125,16.1640625,1.0209617755856966,0.29074404927215847,90436.625,12.037782669067383
4442,K04663.01,2,1.0,5.65690281,0.74,1159.0,89.93,0.014,32.2,3.583,12.135,0.005131,5687.0,1.32,0.986,0.1,4.191,43.197239,12.715,55.3359375,127769.1328125,127769.578125,127776.857421875,16.24609375,0.9508196721311475,0.40295908167644023,163465.609375,13.56843090057373
4447,K04456.01,2,1.0,7.4299322,1.81,1024.0,84.32,0.826,164.9,4.013,8.35,0.013269,5635.0,1.252,0.972,0.14,4.23,38.698971,15.128,26.0029296875,11653.025390625,11652.92578125,11656.7294921875,7.46337890625,1.029739776951673,0.2282587902379775,4198.21435546875,5.6876726150512695
4448,K04457.01,2,1.0,79.334347,1.56,500.0,89.13,0.652,164.9,10.886,43.1,0.012408,6384.0,1.15,1.027,-0.3,4.33,50.649288,13.815,55.6796875,41473.86328125,41473.44921875,41479.9765625,12.439453125,1.0707964601769913,0.7580557763945727,70773.3515625,9.789149284362793
4449,K04523.01,2,1.0,5.68251605,1.03,1090.0,90.0,0.0,81.2,3.479,12.59,0.008164,5753.0,1.157,1.016,0.16,4.319,44.80529,14.878,28.66455078125,16392.92578125,16392.68359375,16396.013671875,6.3173828125,1.0932311621966795,0.41114135547267217,2825.645263671875,4.824895858764648
4453,K04524.02,2,3.0,4.52628739,1.02,1089.0,86.48,0.5,99.6,3.736,8.15,0.009313,5700.0,1.006,1.003,0.16,4.434,40.1642,14.955,32.02587890625,15198.40234375,15198.73828125,15206.9326171875,16.8740234375,0.9675870348139256,-0.08319212751367473,34565.58203125,10.97278118133545
4456,K04595.01,2,1.0,0.597018404,1.09,1578.0,87.12,0.44,245.4,0.4778,8.77,0.015774,4985.0,0.63,0.688,-0.54,4.675,50.979012,15.509,18.7880859375,8563.404296875,8563.181640625,8566.587890625,6.65576171875,1.0932311621966795,0.3502121348449479,2271.321044921875,4.991592884063721
4458,K04597.01,2,1.0,4.82025124,0.78,1018.0,87.91,0.538,94.1,2.129,14.78,0.009212,6035.0,0.777,0.864,-0.74,4.591,48.213001,14.639,62.9501953125,18442.486328125,18442.1640625,18448.017578125,11.2080078125,1.0538847117794485,1.0540321027508865,79750.5234375,8.654006958007812
4459,K04666.01,2,1.0,12.4019263,1.49,713.0,84.69,0.924,211.1,4.043,9.98,0.016357,5555.0,0.832,0.824,-0.28,4.514,49.138199,15.355,27.69189453125,9018.8955078125,9018.7734375,9022.6875,7.99365234375,1.0385572139303483,0.30900339054792964,5764.3173828125,6.191254615783691
4460,K04667.01,2,1.0,152.823896,2.45,395.0,89.96,0.119,456.2,7.734,152.9,0.019703,6452.0,1.137,1.167,-0.12,4.394,44.379711,15.408,109.0517578125,9939.970703125,665997.92265625,667905.9212171052,4269.189396587171,1.0973282442748091,-4.146697477840503,8.143080162004985e+19,6.02700662612915
4463,K04670.01,2,1.0,6.80899076,89.29,795.0,77.92,1.9253,1192.0,2.077,9.07,0.957505,4992.0,0.854,0.81,0.24,4.483,46.610592,16.303,47.52783203125,4451.8642578125,341011.50230263156,342633.447681949,3649.0101048519737,0.9472984942426926,-4.109747292950131,4.954590860393751e+20,14.967011451721191
4464,K03061.02,2,2.0,77.915425,1.17,367.0,89.61,0.448,178.8,8.274,65.3,0.012253,5135.0,0.874,0.812,0.12,4.464,39.912231,14.316,80.50390625,26717.349609375,26720.45703125,26733.4052734375,30.9326171875,0.8170731707317073,-0.34577036904155756,427453.9375,19.916259765625
4466,K04460.01,2,1.0,284.727213,2.02,278.0,89.91,0.316,355.3,10.299,204.2,0.017149,5497.0,1.08,0.913,0.14,4.332,46.802872,14.636,41.0390625,21617.60546875,21617.748046875,21623.4755859375,11.5751953125,0.9746987951807229,0.005085174501932101,18140.505859375,8.4556303024292
4468,K04526.01,2,2.0,30.5392931,2.72,669.0,89.93,0.045,428.2,6.887,34.5,0.01877,5803.0,1.328,1.046,0.14,4.211,38.867168,15.271,26.7412109375,9439.1298828125,9439.0830078125,9443.1142578125,8.29638671875,1.0184729064039408,0.573218752423524,8362.43359375,6.4186906814575195
4471,K04528.01,2,1.0,8.31224474,10.63,801.0,71.25,1.111,70.8,2.663,3.46,0.119294,5421.0,0.816,0.739,-0.4,4.483,43.500431,13.019,33.31640625,92208.4375,92208.890625,92214.349609375,12.203125,0.9349593495934959,-0.026062847196293055,25670.17578125,9.61098861694336
4473,K04530.01,2,1.0,12.6362048,1.1,774.0,89.59,0.174,124.0,3.961,24.3,0.010119,5772.0,0.992,1.028,0.14,4.457,51.770962,14.241,81.708984375,27477.701171875,27477.294921875,27482.37109375,9.9765625,1.0616352201257861,3.989190111817232,431571.96875,9.40695858001709
4476,K07687.01,2,1.0,23.266633,2.66,1156.0,89.75,0.092,49.9,8.315,21.43,0.006462,5758.0,3.775,1.487,-0.56,3.456,39.30986,13.047,40.7734375,90229.96875,90228.9765625,90236.572265625,13.62109375,1.1061946902654867,0.3242948710117334,50547.61328125,10.592137336730957
4478,K04601.01,2,1.0,7.94004281,0.98,1010.0,89.99,0.004,81.9,3.282,18.65,0.008315,6278.0,1.081,1.132,-0.06,4.425,48.706139,13.757,35.111328125,43280.0546875,43279.515625,43285.9609375,12.142578125,1.086624203821656,0.34634243271577525,25513.64453125,9.25741195678711
4479,K04602.01,2,1.0,2.85855049,1.23,1212.0,69.56,0.972,85.4,2.341,2.78,0.011676,5441.0,0.964,0.881,0.08,4.415,41.433411,14.636,123.787109375,20492.4765625,20492.146484375,20495.9033203125,7.2421875,1.0973111395646606,14.206459770368447,1738039.0,8.111425399780273
4481,K03190.01,2,1.0,8.95294046,0.86,1012.0,87.45,0.718,44.0,2.995,16.14,0.006519,6047.0,1.207,0.98,-0.22,4.266,41.251663,11.458,45.0859375,177585.984375,177585.7265625,177595.07421875,17.6015625,1.025531914893617,-0.19555518917103884,147583.96875,14.51684856414795
4483,K04674.01,2,1.0,4.84350003,0.9,1121.0,80.44,0.906,50.2,3.045,5.45,0.007775,5762.0,1.056,0.906,-0.14,4.348,42.346352,13.59,77.568359375,50524.890625,50525.18359375,50534.45703125,20.0380859375,0.9271255060728745,0.8717664144149,467515.21875,14.88330364227295
4484,K04463.01,2,1.0,36.7614011,1.52,475.0,77.77,0.984,160.9,15.982,4.64,0.01687,5305.0,0.823,0.789,-0.16,4.504,41.51004,15.598,42.0712890625,31135.9921875,240015.10912828948,241983.63303351152,4086.307113486842,1.0063897763578276,-4.059417259513436,4.984178904163193e+20,6.720560550689697
4485,K04464.01,2,1.0,4.373570433,1.23,727.0,89.89,0.1,366.0,0.623,54.3,0.017534,4362.0,0.64,0.627,-0.18,4.623,49.179668,15.194,74.00048828125,12012.7294921875,12012.8994140625,12016.92138671875,8.40771484375,0.9535160905840286,3.02755833705981,145651.6875,7.244606018066406
4488,K04466.01,2,1.0,154.674369,2.29,371.0,89.47,0.777,435.8,9.35,83.7,0.020904,6338.0,1.002,1.023,-0.36,4.449,42.857288,15.015,39.0556640625,14593.8251953125,221583.32216282896,223413.53482216282,3767.7711143092106,1.1345313258863525,-4.167911178971001,4.9841564418041794e+20,4.8955979347229
4493,K04603.01,2,1.0,15.9513866,1.17,849.0,89.79,0.197,99.2,2.285,52.8,0.00921,6451.0,1.168,1.181,-0.08,4.375,44.44706,13.629,201.58984375,53318.12890625,53317.24609375,53328.9765625,22.689453125,1.0946291560102301,4.725046563413453,10243473.0,18.250732421875
4496,K04605.01,2,1.0,7.7859111,0.68,939.0,83.26,0.675,45.5,7.788,5.76,0.006544,6045.0,0.954,0.994,-0.18,4.479,51.388729,13.515,46.609375,55748.80078125,55748.330078125,55754.888671875,12.353515625,1.1111111111111112,-0.046437882777428004,51387.03125,9.814081192016602
4499,K04676.01,2,2.0,31.183688,3.21,876.0,87.66,0.8319,139.8,6.14,22.4,0.012202,5947.0,2.407,1.378,0.18,3.814,40.07214,13.931,53.02734375,36082.08984375,36081.84765625,36092.4296875,19.876953125,1.032258064516129,-0.057935786265060754,166083.234375,15.14789867401123
4503,K04467.01,2,1.0,2.94242323,1.42,1098.0,88.11,0.447,293.3,1.519,13.52,0.015869,5436.0,0.819,0.919,0.0,4.573,40.531631,15.907,86.91845703125,6372.66162109375,343992.8492495888,345186.2144736842,2790.5279965049344,1.162321692080669,-4.060537838858604,3.817214283152829e+19,4.504252910614014
4511,K07678.01,2,1.0,13.0914878,0.79,892.0,89.83,0.145,37.5,2.037,48.9,0.005595,5919.0,1.288,1.048,0.04,4.238,39.106541,11.993,58.2109375,232630.96875,232631.15625,232642.60546875,25.01953125,0.9669421487603306,0.22750829380557985,404000.40625,18.669361114501953
4518,K04680.01,2,1.0,54.0812235,1.54,431.0,89.84,0.182,411.1,6.279,65.9,0.018566,5757.0,0.762,0.865,-0.5,4.597,39.626339,15.487,19.546875,9133.6962890625,9133.546875,9137.25390625,7.3134765625,1.0410958904109588,0.203504510240018,2873.0771484375,5.4951491355896
4531,K04541.01,2,2.0,8.5291223,2.08,911.0,87.89,0.606,325.4,3.241,16.44,0.017152,5543.0,1.111,0.937,0.16,4.318,40.72311,15.377,129.76025390625,9607.8955078125,9607.5966796875,9612.478515625,9.833984375,1.090561224489796,9.003214077818495,1976142.75,9.932828903198242
4537,K04614.01,2,1.0,6.4546845,1.38,1244.0,81.61,0.93,69.9,3.071,6.37,0.009295,6474.0,1.362,1.185,-0.16,4.243,43.282341,13.784,81.291015625,42717.9296875,42716.94921875,42727.45703125,19.75390625,1.1272727272727272,0.43018365674369835,279417.78125,15.782157897949219
4539,K04685.01,2,1.0,0.494247662,1.51,2257.0,82.87,0.366,224.9,1.2443,2.94,0.013828,5763.0,0.998,1.107,0.36,4.484,38.903912,15.666,88.15478515625,7021.24462890625,586360.2636307565,590432.2607113487,6992.922980057566,1.0,-3.7287115101450947,4.476710454653204e+19,5.6827545166015625
4540,K04686.01,2,1.0,11.8299383,1.6,1177.0,88.12,0.502,41.4,5.168,15.26,0.006011,5747.0,2.431,1.365,0.26,3.802,41.04261,12.327,55.5546875,168974.75,168974.796875,168984.77734375,21.15234375,0.9916317991631799,0.094461604520386,254976.296875,16.483612060546875
4544,K04477.01,2,2.0,5.30179786,1.22,973.0,88.81,0.357,197.2,2.24,17.16,0.012946,5749.0,0.864,0.961,-0.1,4.547,41.69014,15.466,22.05126953125,10388.181640625,10387.99609375,10392.50244140625,8.7099609375,1.0590452261306533,0.15053337929055152,5948.0439453125,6.675880432128906
